,ETFPrice,CallPrice,PutPrice,StrikePrice,LocalTime,Type,TransactionArbitrage,Profit
547,1.957,0.011,0.1102,2.05,2016-Feb-16 09:32:13.910666,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,5.633824397920928
548,1.957,0.0241,0.071,2.0,2016-Feb-16 09:32:13.910726,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,25.77198846232084
549,1.957,0.0241,0.071,2.0,2016-Feb-16 09:32:13.910726,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,29.071988462320842
550,1.957,0.0422,0.0406,1.95,2016-Feb-16 09:32:13.910748,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,11.210152526720638
551,1.957,0.0422,0.0406,1.95,2016-Feb-16 09:32:13.910748,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,14.510152526720638
552,1.957,0.0422,0.0406,1.95,2016-Feb-16 09:32:13.910813,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,11.210152526720638
553,1.957,0.0422,0.0406,1.95,2016-Feb-16 09:32:13.910813,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,14.510152526720638
554,1.957,0.155,0.0034,1.8,2016-Feb-16 09:32:13.910860,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,12.524644719920065
555,1.957,0.155,0.0034,1.8,2016-Feb-16 09:32:13.910860,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,15.824644719920066
556,1.959,0.0241,0.071,2.0,2016-Feb-16 09:32:14.938413,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.859467819541135
557,1.959,0.0241,0.071,2.0,2016-Feb-16 09:32:14.938413,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,9.159467819541135
558,1.959,0.0241,0.071,2.0,2016-Feb-16 09:32:15.548289,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.859467819541135
559,1.959,0.0241,0.071,2.0,2016-Feb-16 09:32:15.548289,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,9.159467819541135
560,1.959,0.0241,0.071,2.0,2016-Feb-16 09:32:15.548334,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.859467819541135
561,1.959,0.0241,0.071,2.0,2016-Feb-16 09:32:15.548334,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,9.159467819541135
562,1.959,0.0241,0.071,2.0,2016-Feb-16 09:32:16.055684,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.859467819541135
563,1.959,0.0241,0.071,2.0,2016-Feb-16 09:32:16.055684,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,9.159467819541135
564,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:16.055833,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,0.29763188394091067
565,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:16.055833,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,3.5976318839409105
566,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:16.055862,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,0.29763188394091067
567,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:16.055862,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,3.5976318839409105
568,1.959,0.0241,0.071,2.0,2016-Feb-16 09:32:16.538638,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.859467819541135
569,1.959,0.0241,0.071,2.0,2016-Feb-16 09:32:16.538638,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,9.159467819541135
570,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:16.538672,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,0.29763188394091067
571,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:16.538672,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,3.5976318839409105
572,1.959,0.011,0.1086,2.05,2016-Feb-16 09:32:17.052082,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,1.7213037551412624
573,1.959,0.0241,0.071,2.0,2016-Feb-16 09:32:17.052100,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.859467819541135
574,1.959,0.0241,0.071,2.0,2016-Feb-16 09:32:17.052100,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,9.159467819541135
575,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:17.052129,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,0.29763188394091067
576,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:17.052129,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,3.5976318839409105
577,1.959,0.0241,0.071,2.0,2016-Feb-16 09:32:17.567962,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.859467819541135
578,1.959,0.0241,0.071,2.0,2016-Feb-16 09:32:17.567962,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,9.159467819541135
579,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:17.568038,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,0.29763188394091067
580,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:17.568038,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,3.5976318839409105
581,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:17.568068,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,0.29763188394091067
582,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:17.568068,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,3.5976318839409105
583,1.959,0.011,0.1086,2.05,2016-Feb-16 09:32:18.074378,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,1.7213037551412624
584,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:18.074420,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,0.29763188394091067
585,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:18.074420,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,3.5976318839409105
586,1.959,0.011,0.1086,2.05,2016-Feb-16 09:32:18.584381,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,1.7213037551412624
587,1.959,0.011,0.1086,2.05,2016-Feb-16 09:32:18.584399,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,1.7213037551412624
588,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:18.584415,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,0.29763188394091067
589,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:18.584415,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,3.5976318839409105
590,1.959,0.0115,0.1086,2.05,2016-Feb-16 09:32:19.068913,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,3.421303755141267
591,1.959,0.0115,0.1086,2.05,2016-Feb-16 09:32:19.068913,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,6.721303755141267
592,1.959,0.0115,0.1086,2.05,2016-Feb-16 09:32:19.068930,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,3.421303755141267
593,1.959,0.0115,0.1086,2.05,2016-Feb-16 09:32:19.068930,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,6.721303755141267
594,1.959,0.026,0.071,2.0,2016-Feb-16 09:32:19.068959,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,24.859467819541123
595,1.959,0.026,0.071,2.0,2016-Feb-16 09:32:19.068959,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,28.159467819541124
596,1.959,0.0115,0.1086,2.05,2016-Feb-16 09:32:20.034027,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,3.421303755141267
597,1.959,0.0115,0.1086,2.05,2016-Feb-16 09:32:20.034027,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,6.721303755141267
598,1.959,0.0115,0.1086,2.05,2016-Feb-16 09:32:20.034047,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,3.421303755141267
599,1.959,0.0115,0.1086,2.05,2016-Feb-16 09:32:20.034047,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,6.721303755141267
600,1.959,0.0241,0.071,2.0,2016-Feb-16 09:32:20.034125,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.859467819541135
601,1.959,0.0241,0.071,2.0,2016-Feb-16 09:32:20.034125,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,9.159467819541135
602,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:20.034176,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,0.29763188394091067
603,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:20.034176,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,3.5976318839409105
604,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:20.034209,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,0.29763188394091067
605,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:20.034209,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,3.5976318839409105
606,1.959,0.0115,0.1086,2.05,2016-Feb-16 09:32:20.425435,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,3.421303755141267
607,1.959,0.0115,0.1086,2.05,2016-Feb-16 09:32:20.425435,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,6.721303755141267
608,1.959,0.0241,0.071,2.0,2016-Feb-16 09:32:20.425463,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.859467819541135
609,1.959,0.0241,0.071,2.0,2016-Feb-16 09:32:20.425463,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,9.159467819541135
610,1.959,0.0115,0.1086,2.05,2016-Feb-16 09:32:20.918899,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,3.421303755141267
611,1.959,0.0115,0.1086,2.05,2016-Feb-16 09:32:20.918899,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,6.721303755141267
612,1.959,0.0241,0.071,2.0,2016-Feb-16 09:32:20.918964,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.859467819541135
613,1.959,0.0241,0.071,2.0,2016-Feb-16 09:32:20.918964,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,9.159467819541135
614,1.959,0.0241,0.0709,2.0,2016-Feb-16 09:32:20.919029,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,6.859467819541025
615,1.959,0.0241,0.0709,2.0,2016-Feb-16 09:32:20.919029,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,10.159467819541025
616,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:20.919053,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,0.29763188394091067
617,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:20.919053,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,3.5976318839409105
618,1.959,0.011,0.1086,2.05,2016-Feb-16 09:32:21.436113,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,1.7213037551412624
619,1.959,0.0241,0.0709,2.0,2016-Feb-16 09:32:21.436144,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,6.859467819541025
620,1.959,0.0241,0.0709,2.0,2016-Feb-16 09:32:21.436144,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,10.159467819541025
621,1.959,0.0241,0.0709,2.0,2016-Feb-16 09:32:21.436217,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,6.859467819541025
622,1.959,0.0241,0.0709,2.0,2016-Feb-16 09:32:21.436217,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,10.159467819541025
623,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:21.436244,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,0.29763188394091067
624,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:21.436244,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,3.5976318839409105
625,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:21.436260,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,0.29763188394091067
626,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:21.436260,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,3.5976318839409105
627,1.959,0.0241,0.0709,2.0,2016-Feb-16 09:32:21.922077,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,6.859467819541025
628,1.959,0.0241,0.0709,2.0,2016-Feb-16 09:32:21.922077,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,10.159467819541025
629,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:21.922197,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,0.29763188394091067
630,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:21.922197,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,3.5976318839409105
631,1.959,0.011,0.1086,2.05,2016-Feb-16 09:32:22.441340,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,1.7213037551412624
632,1.959,0.0241,0.0709,2.0,2016-Feb-16 09:32:22.441391,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,6.859467819541025
633,1.959,0.0241,0.0709,2.0,2016-Feb-16 09:32:22.441391,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,10.159467819541025
634,1.959,0.0241,0.0709,2.0,2016-Feb-16 09:32:22.441435,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,6.859467819541025
635,1.959,0.0241,0.0709,2.0,2016-Feb-16 09:32:22.441435,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,10.159467819541025
636,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:22.441453,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,0.29763188394091067
637,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:22.441453,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,3.5976318839409105
638,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:22.441483,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,0.29763188394091067
639,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:22.441483,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,3.5976318839409105
640,1.959,0.011,0.1086,2.05,2016-Feb-16 09:32:22.924186,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,1.7213037551412624
641,1.959,0.0256,0.0709,2.0,2016-Feb-16 09:32:22.924244,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,21.859467819541035
642,1.959,0.0256,0.0709,2.0,2016-Feb-16 09:32:22.924244,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,25.159467819541035
643,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:22.924291,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,0.29763188394091067
644,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:22.924291,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,3.5976318839409105
645,1.959,0.011,0.1086,2.05,2016-Feb-16 09:32:23.469763,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,1.7213037551412624
646,1.959,0.0255,0.0709,2.0,2016-Feb-16 09:32:23.469809,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,20.859467819541006
647,1.959,0.0255,0.0709,2.0,2016-Feb-16 09:32:23.469809,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,24.159467819541007
648,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:23.469843,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,0.29763188394091067
649,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:23.469843,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,3.5976318839409105
650,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:23.469996,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,0.29763188394091067
651,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:23.469996,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,3.5976318839409105
652,1.959,0.0241,0.0709,2.0,2016-Feb-16 09:32:23.953772,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,6.859467819541025
653,1.959,0.0241,0.0709,2.0,2016-Feb-16 09:32:23.953772,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,10.159467819541025
654,1.96,0.0241,0.0709,2.0,2016-Feb-16 09:32:25.004820,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,0.20320749815005978
655,1.96,0.0241,0.0709,2.0,2016-Feb-16 09:32:25.004839,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,0.20320749815005978
656,1.96,0.0241,0.0709,2.0,2016-Feb-16 09:32:25.505943,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,0.20320749815005978
657,1.96,0.0241,0.0709,2.0,2016-Feb-16 09:32:25.995205,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,0.20320749815005978
658,1.96,0.0241,0.0709,2.0,2016-Feb-16 09:32:28.440883,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,0.20320749815005978
659,1.96,0.0241,0.0709,2.0,2016-Feb-16 09:32:28.941246,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,0.20320749815005978
660,1.96,0.0241,0.0709,2.0,2016-Feb-16 09:32:28.941278,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,0.20320749815005978
661,1.96,0.0437,0.0405,1.95,2016-Feb-16 09:32:30.590329,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,0.6413715625499389
662,1.96,0.0437,0.0405,1.95,2016-Feb-16 09:32:30.590390,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,0.6413715625499389
663,1.96,0.0437,0.0405,1.95,2016-Feb-16 09:32:31.080280,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,0.6413715625499389
664,1.96,0.0241,0.0709,2.0,2016-Feb-16 09:32:31.572848,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,0.20320749815005978
665,1.96,0.0437,0.0405,1.95,2016-Feb-16 09:32:31.572912,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,0.6413715625499389
666,1.96,0.0437,0.0405,1.95,2016-Feb-16 09:32:31.572943,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,0.6413715625499389
667,1.96,0.0241,0.0709,2.0,2016-Feb-16 09:32:32.086062,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,0.20320749815005978
668,1.96,0.0437,0.0405,1.95,2016-Feb-16 09:32:32.086104,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,0.6413715625499389
669,1.96,0.0241,0.0709,2.0,2016-Feb-16 09:32:32.596219,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,0.20320749815005978
670,1.96,0.0241,0.0709,2.0,2016-Feb-16 09:32:33.097873,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,0.20320749815005978
671,1.96,0.0241,0.0709,2.0,2016-Feb-16 09:32:33.608837,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,0.20320749815005978
672,1.96,0.0438,0.0405,1.95,2016-Feb-16 09:32:33.608864,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,1.6413715625498981
673,1.96,0.0438,0.0405,1.95,2016-Feb-16 09:32:33.608885,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,1.6413715625498981
674,1.96,0.0241,0.0709,2.0,2016-Feb-16 09:32:34.118058,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,0.20320749815005978
675,1.96,0.0438,0.0405,1.95,2016-Feb-16 09:32:34.118101,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,1.6413715625498981
676,1.96,0.0438,0.0405,1.95,2016-Feb-16 09:32:34.118148,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,1.6413715625498981
677,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:35.065170,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.9394000121348585
678,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:35.065170,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,9.239400012134858
679,1.958,0.0118,0.1086,2.05,2016-Feb-16 09:32:35.065262,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,16.377564076532316
680,1.958,0.0118,0.1086,2.05,2016-Feb-16 09:32:35.065262,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,19.677564076532317
681,1.958,0.0241,0.0709,2.0,2016-Feb-16 09:32:35.065345,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,16.815728140931988
682,1.958,0.0241,0.0709,2.0,2016-Feb-16 09:32:35.065345,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,20.11572814093199
683,1.958,0.0241,0.07,2.0,2016-Feb-16 09:32:35.065402,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,25.815728140931967
684,1.958,0.0241,0.07,2.0,2016-Feb-16 09:32:35.065402,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,29.115728140931967
685,1.958,0.0438,0.0405,1.95,2016-Feb-16 09:32:35.065453,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,18.253892205331827
686,1.958,0.0438,0.0405,1.95,2016-Feb-16 09:32:35.065453,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,21.553892205331827
687,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:35.560059,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.9394000121348585
688,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:35.560059,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,9.239400012134858
689,1.958,0.0241,0.07,2.0,2016-Feb-16 09:32:35.560094,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,25.815728140931967
690,1.958,0.0241,0.07,2.0,2016-Feb-16 09:32:35.560094,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,29.115728140931967
691,1.958,0.0438,0.0405,1.95,2016-Feb-16 09:32:35.560143,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,18.253892205331827
692,1.958,0.0438,0.0405,1.95,2016-Feb-16 09:32:35.560143,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,21.553892205331827
693,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:35.560260,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.6920562697293215
694,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:35.560260,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,8.992056269729321
695,1.958,0.155,0.0034,1.8,2016-Feb-16 09:32:35.560320,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,2.5683843985313235
696,1.958,0.155,0.0034,1.8,2016-Feb-16 09:32:35.560320,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,5.868384398531323
697,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:36.055854,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.9394000121348585
698,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:36.055854,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,9.239400012134858
699,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:36.055995,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.9394000121348585
700,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:36.055995,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,9.239400012134858
701,1.958,0.0118,0.1086,2.05,2016-Feb-16 09:32:36.056063,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,16.377564076532316
702,1.958,0.0118,0.1086,2.05,2016-Feb-16 09:32:36.056063,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,19.677564076532317
703,1.958,0.0118,0.1086,2.05,2016-Feb-16 09:32:36.056114,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,16.377564076532316
704,1.958,0.0118,0.1086,2.05,2016-Feb-16 09:32:36.056114,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,19.677564076532317
705,1.958,0.0236,0.07,2.0,2016-Feb-16 09:32:36.056144,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,20.815728140931963
706,1.958,0.0236,0.07,2.0,2016-Feb-16 09:32:36.056144,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,24.115728140931964
707,1.958,0.0236,0.07,2.0,2016-Feb-16 09:32:36.056164,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,20.815728140931963
708,1.958,0.0236,0.07,2.0,2016-Feb-16 09:32:36.056164,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,24.115728140931964
709,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:36.056181,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,12.253892205331862
710,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:36.056181,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,15.553892205331863
711,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:36.056198,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,12.253892205331862
712,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:36.056198,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,15.553892205331863
713,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:36.056245,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.6920562697293215
714,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:36.056245,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,8.992056269729321
715,1.958,0.155,0.0034,1.8,2016-Feb-16 09:32:36.056553,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,2.5683843985313235
716,1.958,0.155,0.0034,1.8,2016-Feb-16 09:32:36.056553,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,5.868384398531323
717,1.958,0.155,0.0034,1.8,2016-Feb-16 09:32:36.056575,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,2.5683843985313235
718,1.958,0.155,0.0034,1.8,2016-Feb-16 09:32:36.056575,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,5.868384398531323
719,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:36.158946,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.6920562697293215
720,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:36.158946,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,8.992056269729321
721,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:36.557924,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.9394000121348585
722,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:36.557924,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,9.239400012134858
723,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:36.557954,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.9394000121348585
724,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:36.557954,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,9.239400012134858
725,1.958,0.0118,0.1086,2.05,2016-Feb-16 09:32:36.557985,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,16.377564076532316
726,1.958,0.0118,0.1086,2.05,2016-Feb-16 09:32:36.557985,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,19.677564076532317
727,1.958,0.0236,0.07,2.0,2016-Feb-16 09:32:36.558073,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,20.815728140931963
728,1.958,0.0236,0.07,2.0,2016-Feb-16 09:32:36.558073,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,24.115728140931964
729,1.958,0.0236,0.07,2.0,2016-Feb-16 09:32:36.558103,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,20.815728140931963
730,1.958,0.0236,0.07,2.0,2016-Feb-16 09:32:36.558103,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,24.115728140931964
